
351,304,2
329,292,2
310,302,2
297,287,2
299,271,2
328,264,2
337,281,2
327,288,2
330,256,2
344,253,2
342,283,2
318,247,2
329,235,2
336,237,2
312,259,2
312,232,2
322,209,2
330,194,2
345,189,2
349,173,2
349,149,2
354,115,2
358,110,2
385,99,2
414,89,2
435,92,2
401,116,2
386,116,2
371,134,2
371,138,2
421,120,2
429,110,2
420,103,2
410,106,2
399,112,2
384,120,2
368,132,2
399,130,2
400,128,2
369,161,2
367,163,2
348,219,2
348,251,2
342,278,2
341,310,2
348,315,2
355,342,2
358,343,2
365,356,2
320,276,2
341,124,2
333,137,2
313,150,2
304,180,2
303,198,2
300,217,2
297,246,2
297,267,2
305,269,2
320,192,2
322,173,2
333,151,2
333,151,2
341,189,2
331,223,2
334,207,2
332,164,2
332,160,2
342,159,2
339,168,2
333,169,2
333,169,2
443,93,2
444,105,2
438,121,2
435,123,2
431,123,2
441,123,2
445,122,2
438,97,2
428,101,2
405,112,2
403,124,2
408,124,2
419,116,2
418,108,2
411,102,2
409,104,2
403,107,2
390,111,2
373,114,2
371,114,2
370,118,2
384,125,2
391,132,2
377,141,2
369,151,2
345,116,2
357,123,2
352,136,2
339,152,2
369,143,2
348,165,2
330,159,2
320,163,2
316,179,2
345,196,2
347,200,2
353,218,2
337,236,2
331,217,2
328,208,2
317,222,2
317,223,2
311,188,2
315,231,2
313,273,2
312,299,2
314,299,2
330,301,2
331,336,2
338,340,2
345,323,2
339,315,2
335,318,2
334,318,2
341,301,2
342,300,2
297,316,2
325,319,2
331,355,2
336,374,2
340,371,2
357,361,2
336,348,2
331,345,2
312,319,2
307,301,2
324,297,2
332,296,2
322,307,2
306,291,2
330,275,2
331,271,2
324,255,2
317,247,2
339,233,2
322,224,2
308,212,2
306,206,2
314,200,2
317,199,2
331,187,2
333,181,2
351,181,2
350,163,2
359,147,2
363,142,2
351,133,2
330,141,2
388,118,2
378,125,2
392,371,0
392,366,0
417,351,0
411,347,0
432,294,0
448,273,0
446,318,0
440,368,0
444,338,0
418,361,0
431,368,0
440,353,0
442,335,0
411,332,0
452,314,0
457,307,0
445,293,0
441,288,0
448,262,0
449,253,0
457,232,0
469,211,0
490,204,0
502,194,0
541,195,0
570,196,0
574,196,0
595,205,0
588,211,0
560,220,0
522,213,0
491,223,0
484,232,0
499,251,0
538,224,0
567,214,0
584,220,0
591,232,0
604,235,0
619,237,0
630,234,0
636,215,0
620,211,0
588,211,0
606,221,0
609,221,0
572,211,0
551,210,0
506,219,0
492,232,0
485,258,0
471,276,0
468,291,0
460,304,0
454,345,0
448,363,0
428,354,0
426,362,0
419,312,0
427,319,0
432,346,0
425,340,0
396,349,0
402,325,0
413,312,0
420,295,0
425,288,0
440,260,0
444,284,0
452,341,0
455,324,0
459,324,0
439,350,0
413,377,0
404,370,0
429,377,0
432,386,0
403,390,0
412,378,0
420,377,0
411,392,0
400,376,0
407,362,0
409,351,0
413,348,0
429,356,0
428,338,0
426,318,0
437,313,0
446,295,0
453,276,0
464,266,0
471,255,0
475,248,0
497,239,0
505,235,0
513,232,0
532,222,0
543,221,0
559,223,0
578,224,0
617,230,0
636,234,0
635,240,0
633,245,0
643,237,0
648,235,0
653,228,0
647,225,0
635,225,0
649,223,0
656,236,0
645,244,0
644,244,0
654,244,0
650,235,0
619,228,0
618,220,0
633,219,0
628,210,0
618,205,0
612,205,0
599,212,0
606,230,0
613,225,0
606,211,0
598,202,0
564,200,0
550,206,0
539,206,0
510,205,0
492,210,0
461,228,0
463,239,0
472,242,0
480,220,0
479,217,0
507,205,0
530,199,0
549,194,0
532,196,0
508,198,0
472,216,0
491,240,0
508,240,0
457,259,0
470,274,0
478,275,0
474,260,0
443,293,0
431,344,0
422,357,0
454,395,3
471,389,3
491,382,3
512,374,3
529,368,3
555,358,3
610,355,3
624,355,3
648,354,3
664,366,3
677,378,3
682,404,3
691,428,3
693,433,3
669,449,3
663,442,3
662,440,3
641,422,3
641,401,3
640,389,3
590,389,3
554,392,3
516,407,3
494,419,3
483,419,3
464,418,3
621,402,3
606,389,3
627,395,3
634,415,3
640,420,3
661,430,3
675,434,3
676,432,3
682,426,3
683,437,3
675,418,3
675,412,3
676,407,3
658,415,3
665,419,3
672,398,3
672,387,3
660,390,3
652,412,3
647,412,3
659,404,3
659,395,3
661,376,3
652,369,3
651,388,3
653,393,3
650,385,3
642,368,3
635,365,3
635,372,3
635,379,3
612,373,3
601,365,3
630,373,3
630,373,3
616,391,3
613,383,3
619,383,3
602,384,3
564,374,3
598,365,3
568,365,3
585,353,3
594,379,3
585,378,3
580,369,3
584,366,3
551,388,3
574,388,3
586,384,3
552,372,3
553,372,3
528,393,3
523,391,3
543,376,3
542,384,3
525,395,3
501,387,3
490,388,3
469,400,3
466,400,3
489,403,3
498,397,3
500,398,3
495,405,3
479,407,3
476,413,3
519,405,3
532,399,3
538,398,3
505,408,3
514,375,3
534,374,3
536,382,3
539,390,3
572,380,3
579,366,3
563,355,3
528,362,3
492,377,3
478,394,3
445,410,3
443,400,3
453,411,3
461,426,3
461,426,3
449,421,3
462,413,3
469,424,3
481,424,3
482,424,3
443,421,3
434,407,3
433,406,3
433,432,3
446,433,3
459,429,3
468,427,3
687,412,3
683,394,3
684,392,3
686,429,3
693,417,3
700,417,3
704,429,3
702,431,3
686,438,3
693,400,3
698,435,3
692,448,3
681,447,3
670,452,3
698,448,3
699,444,3
381,428,1
414,429,1
381,438,1
398,425,1
403,432,1
410,442,1
434,446,1
438,448,1
456,449,1
466,454,1
481,459,1
519,463,1
558,467,1
578,471,1
607,480,1
629,530,1
643,580,1
656,625,1
658,641,1
642,640,1
616,637,1
615,623,1
615,608,1
605,568,1
591,539,1
575,524,1
537,501,1
467,496,1
379,473,1
385,456,1
386,451,1
393,471,1
406,479,1
417,482,1
431,483,1
449,486,1
461,490,1
476,490,1
485,490,1
504,491,1
524,492,1
544,499,1
571,513,1
592,539,1
607,581,1
620,601,1
630,634,1
632,634,1
660,622,1
642,619,1
631,608,1
640,626,1
643,612,1
646,597,1
637,599,1
624,613,1
633,611,1
636,582,1
633,570,1
619,599,1
629,583,1
629,575,1
628,588,1
622,582,1
617,561,1
622,554,1
631,562,1
639,562,1
633,536,1
623,514,1
614,498,1
608,490,1
596,487,1
580,485,1
552,485,1
537,485,1
418,469,1
405,462,1
401,455,1
403,453,1
423,454,1
423,454,1
420,466,1
440,464,1
442,462,1
444,460,1
449,463,1
444,471,1
488,467,1
490,466,1
525,467,1
538,468,1
513,478,1
501,478,1
479,474,1
470,472,1
453,467,1
486,475,1
515,472,1
492,489,1
529,492,1
545,494,1
574,526,1
593,542,1
600,564,1
603,563,1
613,547,1
602,548,1
601,560,1
610,533,1
612,527,1
626,531,1
627,536,1
621,541,1
600,510,1
591,540,1
607,529,1
608,525,1
598,516,1
588,517,1
586,504,1
594,501,1
604,499,1
609,514,1
606,512,1
561,489,1
570,495,1
581,503,1
563,504,1
558,497,1
557,490,1
585,479,1
587,478,1
589,478,1
556,474,1
536,473,1
519,473,1
517,473,1
478,482,1
504,467,1
507,466,1
488,462,1
487,463,1
437,465,1
438,465,1
482,452,1
508,455,1
524,456,1
542,459,1
549,462,1
532,481,1
495,489,1
532,494,1
558,495,1
573,521,1
585,553,1
602,573,1
608,592,1
612,619,1
612,627,1
595,518,1
592,529,1
592,532,1
590,532,1
613,543,1
624,547,1
636,547,1
634,564,1
620,581,1
609,586,1
628,636,1
644,635,1
651,607,1
646,597,1
633,596,1
352,486,2
367,482,2
381,496,2
393,523,2
407,554,2
415,590,2
430,655,2
426,675,2
395,703,2
352,712,2
328,713,2
301,713,2
283,694,2
278,677,2
311,671,2
331,669,2
342,664,2
355,651,2
355,616,2
355,580,2
358,538,2
359,507,2
363,518,2
380,554,2
372,528,2
384,541,2
387,610,2
395,620,2
385,666,2
371,693,2
332,699,2
283,701,2
281,698,2
309,690,2
328,688,2
332,693,2
354,686,2
371,674,2
379,660,2
386,636,2
395,616,2
395,574,2
407,588,2
395,640,2
371,700,2
358,716,2
362,702,2
379,699,2
390,676,2
392,642,2
393,628,2
393,606,2
393,592,2
392,564,2
384,536,2
365,525,2
369,511,2
371,507,2
372,499,2
371,464,2
356,463,2
347,465,2
339,473,2
336,495,2
346,514,2
350,531,2
351,579,2
360,597,2
369,574,2
367,550,2
360,542,2
373,570,2
359,602,2
365,621,2
373,599,2
376,595,2
376,631,2
375,636,2
355,661,2
338,669,2
302,682,2
286,684,2
306,699,2
314,698,2
325,686,2
337,685,2
351,682,2
344,692,2
264,686,2
264,686,2
259,700,2
267,718,2
276,718,2
278,715,2
262,701,2
253,703,2
253,712,2
255,697,2
255,684,2
247,678,2
255,681,2
269,677,2
270,702,2
274,705,2
276,705,2
301,711,2
306,712,2
282,711,2
299,709,2
310,709,2
317,711,2
314,705,2
307,700,2
289,700,2
286,696,2
289,681,2
306,676,2
326,671,2
326,678,2
323,679,2
313,685,2
315,684,2
352,673,2
365,677,2
382,692,2
382,690,2
385,672,2
392,665,2
389,649,2
388,645,2
359,649,2
385,657,2
394,651,2
404,638,2
408,608,2
403,592,2
393,588,2
369,582,2
374,610,2
378,613,2
380,621,2
354,628,2
360,649,2
359,660,2
365,653,2
377,645,2
382,645,2
364,639,2
372,667,2
375,647,2
361,584,2
359,551,2
359,542,2
358,571,2
358,571,2
355,564,2
355,561,2
397,557,2
353,552,2
381,565,2
382,573,2
382,583,2
387,554,2
385,533,2
381,511,2
378,503,2
373,510,2
373,524,2
374,531,2
372,525,2
364,490,2
363,481,2
346,472,2
344,476,2
349,497,2
358,502,2
300,432,0
338,414,0
296,422,0
317,425,0
322,425,0
323,426,0
312,454,0
317,459,0
300,447,0
341,434,0
314,436,0
319,445,0
325,445,0
325,438,0
300,432,0
299,460,0
307,471,0
308,471,0
313,465,0
312,485,0
308,509,0
298,534,0
290,550,0
270,580,0
264,583,0
250,596,0
238,614,0
211,626,0
184,633,0
153,649,0
128,655,0
103,655,0
73,643,0
61,618,0
60,599,0
60,586,0
79,566,0
88,563,0
107,567,0
114,569,0
134,578,0
148,580,0
164,580,0
186,577,0
201,569,0
222,559,0
242,544,0
255,522,0
260,507,0
283,478,0
296,458,0
296,457,0
296,477,0
303,477,0
291,511,0
292,517,0
294,507,0
277,476,0
274,474,0
280,450,0
290,436,0
290,468,0
291,470,0
281,493,0
281,493,0
281,500,0
274,521,0
271,524,0
251,555,0
231,575,0
56,601,0
53,585,0
53,573,0
61,556,0
69,548,0
75,547,0
67,564,0
73,568,0
89,560,0
90,554,0
103,560,0
119,569,0
122,570,0
130,582,0
159,587,0
184,583,0
222,574,0
238,568,0
253,559,0
265,540,0
269,517,0
284,495,0
296,490,0
300,491,0
305,500,0
287,482,0
261,519,0
281,533,0
288,503,0
288,506,0
288,553,0
280,554,0
263,571,0
278,564,0
288,543,0
275,540,0
266,562,0
264,553,0
264,533,0
254,547,0
253,568,0
242,587,0
238,599,0
252,588,0
255,576,0
252,571,0
231,577,0
231,594,0
226,604,0
216,609,0
200,613,0
183,621,0
179,626,0
201,626,0
218,619,0
229,612,0
233,610,0
216,600,0
214,587,0
216,582,0
210,573,0
200,587,0
216,588,0
209,588,0
183,592,0
204,606,0
207,604,0
202,597,0
180,602,0
178,613,0
174,629,0
173,629,0
157,639,0
157,637,0
171,604,0
154,621,0
150,624,0
132,627,0
144,611,0
148,603,0
138,602,0
98,630,0
95,627,0
96,607,0
126,598,0
112,592,0
99,587,0
88,575,0
129,597,0
138,610,0
105,620,0
98,620,0
72,611,0
70,606,0
72,592,0
102,596,0
141,602,0
141,599,0
68,582,0
70,573,0
72,561,0
64,561,0
47,571,0
47,554,0
52,545,0
62,540,0
64,537,0
70,535,0
73,547,0
72,555,0
71,560,0
122,569,0
112,578,0
129,588,0
174,589,0
167,588,0
165,607,0
165,608,0
138,630,0
137,630,0
111,627,0
101,621,0
85,596,0
81,590,0
77,578,0
84,583,0
105,583,0
112,590,0
126,608,0
103,612,0
99,609,0
125,609,0
118,610,0
125,625,0
85,635,0
71,619,0
91,622,0
142,627,0
145,619,0
156,610,0
175,597,0
183,592,0
256,415,3
248,419,3
229,425,3
205,432,3
184,437,3
145,444,3
110,446,3
88,446,3
58,445,3
45,444,3
27,431,3
21,433,3
11,465,3
11,470,3
29,474,3
51,480,3
81,484,3
103,484,3
132,485,3
154,486,3
199,478,3
223,468,3
245,455,3
255,442,3
267,434,3
19,427,3
23,422,3
23,415,3
15,433,3
12,442,3
9,457,3
15,458,3
29,441,3
33,429,3
23,418,3
17,417,3
14,423,3
14,447,3
10,449,3
7,443,3
25,451,3
22,437,3
21,439,3
25,456,3
25,457,3
26,461,3
29,466,3
56,461,3
56,459,3
46,454,3
51,463,3
70,466,3
82,470,3
100,476,3
114,460,3
126,453,3
139,458,3
139,465,3
163,474,3
172,470,3
177,457,3
187,450,3
204,452,3
213,453,3
233,448,3
260,431,3
261,428,3
248,433,3
236,439,3
229,439,3
213,445,3
206,449,3
208,457,3
199,480,3
188,461,3
194,462,3
198,465,3
219,461,3
226,457,3
230,449,3
187,445,3
185,443,3
184,474,3
186,474,3
174,479,3
164,479,3
141,436,3
167,443,3
167,443,3
161,458,3
164,457,3
155,454,3
149,445,3
180,457,3
150,462,3
148,478,3
128,483,3
124,480,3
122,480,3
128,472,3
114,479,3
110,479,3
111,471,3
115,465,3
121,442,3
121,439,3
123,450,3
143,451,3
141,447,3
106,450,3
92,471,3
89,470,3
104,457,3
105,457,3
89,468,3
83,461,3
99,461,3
112,466,3
102,461,3
73,447,3
67,453,3
72,464,3
76,464,3
70,477,3
61,475,3
50,472,3
44,474,3
39,475,3
36,461,3
36,444,3
41,442,3
68,449,3
86,453,3
92,450,3
98,449,3
46,449,3
37,452,3
32,452,3
64,451,3
73,456,3
87,455,3
58,459,3
45,462,3
42,462,3
18,462,3
18,441,3
23,447,3
52,450,3
59,450,3
24,464,3
37,469,3
66,472,3
76,474,3
95,480,3
120,480,3
134,477,3
141,473,3
158,470,3
169,469,3
188,462,3
195,453,3
199,446,3
211,443,3
221,441,3
232,430,3
242,430,3
222,434,3
195,442,3
8,430,3
8,417,3
13,418,3
9,430,3
9,437,3
